state,county,station,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,plant_acres,harvest_acres,yield_acres,bales
AL,Lamar,USC00018517,1981,277,705,1015,1911,1838,2579,2730,2554,2026,1515,1166,440,1860,1780,396.404494382,1470
AL,Lamar,USC00018517,1982,496,705,1355,1392,2132,2328,2635,2524,2126,1618,1145,983,890,890,582.471910112,1080
AL,Lamar,USC00018517,1983,468,710,997,1193,1912,2276,2626,2674,2258,1636,989,305,870,860,357.209302326,640
AL,Lamar,USC00018517,1984,246,831,1064,1494,1934,2442,2535,2493,2216,1975,986,1133,900,900,533.333333333,1000
AL,Lamar,USC00018517,1985,70,574,1355,1665,2047,2461,2544,2518,2156,1840,1463,287,1060,1060,724.528301887,1600
AL,Lamar,USC00018517,1986,388,937,1176,1608,2107,2590,2795,2553,2417,1653,1287,570,850,850,564.705882353,1000
AL,Lamar,USC00018517,1987,381,782,1205,1375,2191,2408,2572,2657,2152,1187,1091,804,1010,1010,570.297029703,1200
AL,Lamar,USC00018517,1988,207,489,1128,1557,1817,2415,2619,2736,2338,1414,1282,677,1300,1300,223.384615385,605
AL,Lamar,USC00018517,1989,896,760,1327,1476,1947,2400,2575,2535,2197,1589,1087,152,465,465,371.612903226,360
AL,Lamar,USC00018517,1990,863,1130,1338,1503,1992,2463,2594,2660,2427,1604,1282,930,685,685,378.394160584,540
AL,Lamar,USC00018517,1991,596,863,1293,1783,2232,2482,2694,2554,2269,1694,890,889,820,805,596.273291925,1000
AL,Lamar,USC00018517,1992,547,946,1184,1562,1960,2331,2633,2378,2238,1554,1026,673,900,880,665.454545455,1220
AL,Lamar,USC00018517,1993,762,633,979,1334,1951,2439,2753,2641,2187,1546,939,622,650,630,502.857142857,660
AL,Lamar,USC00018517,1994,318,831,1172,1654,1869,2510,2502,2438,2117,1685,1296,901,710,600,712,890
AL,Lamar,USC00018517,1995,604,679,1398,1602,2126,2348,2658,2768,2221,1624,841,588,640,640,345,460
AL,Lamar,USC00018517,1998,728,922,1102,1467,2275,2647,2734,2645,2472,1873,1433,944,900,900,501.333333333,940
AL,Lamar,USC00018517,1999,750,1012,1061,1877,2014,2493,2710,2778,2225,1631,1341,741,1100,1100,436.363636364,1000
AL,Lawrence,USC00015635,2008,538,755,1137,1527,1976,2471,2609,2494,2234,1535,822,686,14800,14800,668.108108108,20600
AL,Lawrence,USC00015635,2009,408,812,1204,1481,2014,2518,2428,2455,2242,1465,1090,476,4300,4300,692.093023256,6200
AL,Lawrence,USC00015635,2010,189,275,899,1696,2098,2601,2705,2762,2303,1568,1068,225,12500,12500,864,22500
AL,Lawrence,USC00015635,2011,275,799,1186,1683,1896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18500,18500,864,33300
AL,Lee,USC00010425,1972,970,850,1282,1776,2017,2396,2546,2626,2486,1801,1096,1033,6100,6000,361.6,4520
AL,Lee,USC00010425,1973,651,731,1523,1561,1936,2469,2673,2551,2517,1916,1429,787,5750,5700,496.842105263,5900
AL,Lee,USC00010425,1974,1365,929,1515,1692,2187,2329,2573,2535,2194,1602,1175,850,7050,6950,455.827338129,6600
AL,Lee,USC00010425,1975,985,1098,1217,1607,2179,2476,2506,2589,2177,1842,1307,752,5450,5400,341.333333333,3840
AL,Lee,USC00010425,1976,488,1190,1432,1740,1833,2368,2568,2538,2236,1469,826,579,6850,6800,391.764705882,5550
AL,Lee,USC00010425,1977,115,737,1393,1848,2220,2631,2741,2606,2415,1632,1335,714,6800,6650,358.015037594,4960
AL,Lee,USC00010425,1978,300,482,1074,1777,2104,2569,2679,2610,2504,1800,1542,862,5800,5750,421.565217391,5050
AL,Lee,USC00010425,1979,402,698,1332,1759,2078,2410,2598,2613,2275,1745,1243,798,5250,5250,429.714285714,4700
AL,Lee,USC00010425,1980,861,698,1166,1612,2093,2541,2785,2771,2564,1666,1145,742,5600,5600,368.571428571,4300
AL,Lee,USC00010425,1981,428,874,1112,1899,1956,2681,2754,2526,2238,1665,1268,572,5550,5550,467.027027027,5400
AL,Lee,USC00010425,1982,550,979,1456,1594,2179,2511,2613,2566,2247,1855,1332,1104,4740,4740,703.797468354,6950
AL,Lee,USC00010425,1983,558,872,1084,1448,2024,2369,2727,2696,2224,1838,1194,542,3230,3190,499.561128527,3320
AL,Lee,USC00010425,1984,516,989,1192,1615,2022,2511,2528,2484,2240,2134,1106,1230,4630,4630,611.663066955,5900
AL,Lee,USC00010425,1985,312,852,1509,1778,2141,2526,2580,2577,2284,2042,1694,551,4450,4450,798.202247191,7400
AL,Lee,USC00010425,1986,584,1159,1312,1699,2177,2656,2833,2608,2471,1870,1575,793,3500,3500,397.714285714,2900
AL,Lee,USC00010425,1987,629,929,1322,1584,2276,2486,2688,2756,2338,1530,1363,1028,3810,3800,397.894736842,3150
AL,Lee,USC00010425,1988,510,832,1233,1705,1999,2507,2596,2701,2370,1618,1338,815,3350,3350,432.71641791,3020
AL,Lee,USC00010425,1989,1040,1006,1423,1627,2046,2466,2583,2612,2302,1787,1257,416,2860,2860,402.797202797,2400
AL,Lee,USC00010425,1990,985,1298,1434,1645,2064,2563,2677,2705,2480,1883,1366,1061,2980,2980,362.416107383,2250
AL,Lee,USC00010425,1991,772,1118,1380,1910,2282,2456,2655,2579,2381,1845,1085,997,3080,3040,737.368421053,4670
AL,Lee,USC00010425,1992,690,1123,1268,1625,1973,2379,2667,2468,2333,1692,1195,811,2700,2650,534.339622642,2950
AL,Lee,USC00010425,1993,953,843,1121,1505,2050,2553,2831,2629,2402,1778,1145,730,2860,2840,485.070422535,2870
AL,Lee,USC00010425,1994,547,1097,1339,1853,2018,2502,2529,2479,2244,1761,1489,1004,2660,1900,714.947368421,2830
AL,Lee,USC00010425,1995,792,926,1498,1724,2266,2405,2778,2736,2285,1833,1018,687,2740,2740,360.875912409,2060
AL,Lee,USC00010425,1996,667,897,1079,1564,2247,2474,2642,2513,2212,1663,1173,972,2350,2350,739.404255319,3620
AL,Lee,USC00010425,1997,864,1066,1742,1567,1912,2244,2628,2501,2370,1767,1017,707,2300,2240,675,3150
AL,Lee,USC00010425,1998,837,1006,1221,1635,2330,2686,2741,2675,2439,1973,1539,1089,2400,2400,590,2950
AL,Lee,USC00010425,1999,998,1147,1215,1972,2003,2469,2662,2787,2298,1776,1443,925,2600,2600,590.769230769,3200
AL,Lee,USC00010425,2000,862,1176,1520,1563,2329,2527,2785,2666,2249,1840,1183,400,2500,2400,460,2300
AL,Lee,USC00010425,2001,547,1263,1049,1781,2126,2411,2627,2610,2261,1642,1580,1092,2300,2300,730.434782609,3500
AL,Lee,USC00010425,2002,917,870,1434,1953,2125,2506,2680,2650,2499,1991,1091,721,2400,2300,646.956521739,3100
AL,Lee,USC00010425,2003,467,899,1413,1696,2188,2438,2548,2606,2272,1796,1389,705,2100,2100,800,3500
AL,Lee,USC00010425,2004,614,806,1481,1622,2283,2483,2674,2523,2317,1975,1428,744,2100,2100,779.428571429,3410
AL,Limestone,USC00010390,1972,657,652,1095,1661,1933,2260,2472,2523,2405,1545,870,724,51100,49200,608.780487805,62400
AL,Limestone,USC00010390,1973,371,542,1417,1449,1852,2448,2610,2512,2442,1854,1268,606,44800,43800,529.315068493,48300
AL,Limestone,USC00010390,1974,902,668,1399,1554,2073,2170,2560,2508,2015,1518,1060,602,50300,50100,448.383233533,46800
AL,Limestone,USC00010390,1975,729,793,900,1500,2133,2395,2535,2591,2033,1704,1147,576,36200,35500,457.014084507,33800
AL,Limestone,USC00010390,1976,222,1024,1327,1556,1733,2276,2484,2421,2075,1315,590,377,45900,42500,409.976470588,36300
AL,Limestone,USC00010390,1977,-269,526,1286,1761,2167,2466,2759,2667,2364,1450,1141,505,42300,41900,389.498806683,34000
AL,Limestone,USC00010390,1978,-97,65,880,1659,1965,2476,2697,2622,2419,1490,1370,638,38500,36200,472.044198895,35600
AL,Limestone,USC00010390,1979,45,368,1158,1567,1969,2325,2541,2525,2181,1632,1015,594,40100,39300,603.358778626,49400
AL,Limestone,USC00010390,1980,516,306,864,1459,2027,2445,2825,2769,2469,1484,960,513,44200,43500,542.896551724,49200
AL,Limestone,USC00010390,1981,192,678,923,1856,1844,2542,2689,2500,2061,1557,1099,423,56500,54900,603.278688525,69000
AL,Limestone,USC00010390,1982,300,634,1256,1345,2171,2338,2642,2501,2145,1647,1096,953,40600,40500,861.62962963,72700
AL,Limestone,USC00010390,1983,352,643,1046,1239,1902,2301,2659,2774,2234,1713,1035,257,34600,33900,339.82300885,24000
AL,Limestone,USC00010390,1984,169,768,962,1470,1905,2494,2523,2501,2144,1987,910,1069,48700,48500,722.474226804,73000
AL,Limestone,USC00010390,1985,-19,436,1268,1689,2037,2442,2546,2521,2161,1850,1471,269,48400,48300,775.155279503,78000
AL,Limestone,USC00010390,1986,387,843,1150,1626,2089,2524,2748,2524,2407,1704,1223,571,50600,50600,553.992094862,58400
AL,Limestone,USC00010390,1987,388,725,1172,1411,2287,2488,2658,2733,2243,1296,1211,796,50200,50000,559.392,58270
AL,Limestone,USC00010390,1988,238,484,1094,1577,1949,2492,2626,2743,2282,1313,1159,617,58000,46700,435.802997859,42400
AL,Limestone,USC00010390,1989,795,574,1234,1479,1872,2347,2561,2540,2206,1632,1069,63,49400,48500,576,58200
AL,Limestone,USC00010390,1990,824,1080,1234,1497,1944,2461,2594,2654,2423,1617,1272,800,57200,56700,372.486772487,44000
AL,Limestone,USC00010390,1991,556,795,1220,1747,2212,2442,2674,2577,2306,1677,911,822,55900,55200,554.782608696,63800
AL,Limestone,USC00010390,1992,532,900,1119,1522,1915,2278,2599,2314,2200,1537,1032,589,57500,56700,800.846560847,94600
AL,Limestone,USC00010390,1993,662,574,885,1378,2002,2455,2778,2643,2170,1529,935,566,59450,59000,511.647457627,62890
AL,Limestone,USC00010390,1994,221,771,1097,1700,1823,2520,2510,2467,2091,1648,1323,883,58160,58150,865.073086844,104800
AL,Limestone,USC00010390,1995,532,568,1270,1635,2084,2349,2677,2765,2188,1609,730,492,63900,63650,381.586802828,50600
AL,Limestone,USC00010390,1996,393,564,792,1358,2183,2428,2574,2513,2095,1589,884,764,53770,53640,906.935123043,101350
AL,Limestone,USC00010390,1997,463,859,1342,1341,1799,2237,2656,2472,2265,1553,783,496,60900,19400,490.886597938,19840
AL,Limestone,USC00010390,1998,758,774,1040,1536,2220,2645,2705,2626,2527,1850,1242,805,52200,52200,741.149425287,80600
AL,Limestone,USC00010390,1999,738,932,917,1822,2036,2444,2730,2724,2297,1686,1274,722,69200,69200,547.976878613,79000
AL,Limestone,USC00010390,2000,519,982,1306,1438,2253,2487,2668,2729,2314,1803,1008,122,72000,72000,520,78000
AL,Limestone,USC00010390,2001,303,812,878,1773,2063,2349,2620,2577,2135,1507,1386,831,71000,70800,813.559322034,120000
AL,Limestone,USC00010390,2002,660,573,1088,1757,1931,2505,2714,2693,2507,1813,887,549,68700,68500,560.583941606,80000
AL,Limestone,USC00010390,2003,190,561,1199,1687,2053,2287,2553,2677,2230,1677,1301,521,63100,61000,834.098360656,106000
AL,Limestone,USC00010390,2004,470,592,1299,1578,2257,2418,2545,2347,2298,1916,1293,533,64300,64300,856.982892691,114800
AL,Limestone,USC00010390,2005,749,853,1022,1555,1895,2448,2626,2710,2428,1671,1136,447,70000,69900,789.699570815,115000
AL,Limestone,USC00010390,2006,889,559,1200,1929,2054,2462,2788,2827,2182,1525,1048,765,68000,67900,453.843888071,64200
AL,Limestone,USC00010390,2007,605,469,1517,1467,2167,2604,2568,2973,2451,1897,1074,899,42000,41500,491.56626506,42500
AL,Limestone,USC00010390,2008,396,735,1097,1546,2010,2508,2658,2558,2334,1654,878,705,14900,14900,776.375838926,24100
AL,Limestone,USC00010390,2009,421,743,1255,1555,2048,2596,2497,2515,2294,1535,1114,511,11300,11000,711.272727273,16300
AL,Limestone,USC00010390,2010,168,310,930,1736,2154,2643,2775,2819,2369,1673,1103,262,16300,16300,774.478527607,26300
AL,Limestone,USC00010390,2011,143,769,1196,1778,1903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26600,26600,920.30075188,51000
AL,Macon,USC00015439,1972,1060,959,1397,1836,2124,2454,2642,2702,2599,1839,1187,1120,9450,9250,350.27027027,6750
AL,Macon,USC00015439,1973,748,801,1621,1629,2063,2564,2744,2640,2594,2023,1471,855,8950,8850,463.728813559,8550
AL,Macon,USC00015439,1974,1422,1004,1616,1745,2304,2395,2683,2633,2244,1672,1241,903,9900,9800,450.612244898,9200
AL,Macon,USC00015439,1975,1051,1166,1306,1693,2336,2528,2603,2676,2230,1918,1351,861,5450,5350,357.08411215,3980
AL,Macon,USC00015439,1976,572,1273,1572,1805,1932,2450,2674,2606,2313,1506,923,660,6050,5950,431.596638655,5350
AL,Macon,USC00015439,1977,189,816,1522,1920,2346,2742,2824,2703,2497,1664,1430,815,6900,6750,352,4950
AL,Macon,USC00015439,1978,364,524,1179,1841,2212,2654,2794,2701,2553,1783,1628,918,4610,4600,470.608695652,4510
AL,Macon,USC00015439,1979,471,763,1430,1837,2204,2479,2682,2656,2328,1755,1360,884,5200,5150,470.67961165,5050
AL,Macon,USC00015439,1980,1005,762,1274,1698,2244,2629,2858,2822,2656,1684,1258,855,5300,5200,337.846153846,3660
AL,Macon,USC00015439,1981,520,952,1236,2000,2041,2781,2803,2596,2233,1647,1246,722,6000,5950,439.663865546,5450
AL,Macon,USC00015439,1982,693,1066,1628,1701,2309,2591,2734,2676,2354,1825,1455,1315,4270,4220,693.838862559,6100
AL,Macon,USC00015439,1983,661,966,1185,1517,2113,2478,2800,2799,2243,1872,1366,729,3100,3100,501.677419355,3240
AL,Macon,USC00015439,1984,639,1012,1341,1725,2173,2615,2655,2599,2303,2199,1176,1377,4630,4600,678.260869565,6500
AL,Macon,USC00015439,1985,378,911,1648,1815,2278,2653,2680,2678,2368,2131,1761,684,5600,5600,762.857142857,8900
AL,Macon,USC00015439,1986,633,1236,1471,1800,2303,2736,2879,2685,2530,1962,1783,1097,4420,4420,532.126696833,4900
AL,Macon,USC00015439,1987,719,1079,1538,1682,2357,2569,2722,2795,2421,1558,1591,1241,5910,5870,468.551959114,5730
AL,Macon,USC00015439,1988,530,815,1243,1675,1934,2561,2667,2783,2486,1670,1492,981,4440,4440,464.864864865,4300
AL,Macon,USC00015439,1989,1175,1064,1555,1733,2164,2561,2681,2706,2393,1821,1395,529,4150,4150,418.698795181,3620
AL,Macon,USC00015439,1990,1108,1352,1677,1738,2204,2640,2756,2828,2515,1947,1454,1205,4070,4070,429.287469287,3640
AL,Macon,USC00015439,1991,931,1173,1457,2006,2393,2539,2777,2665,2448,1875,1157,1074,5150,5050,822.178217822,8650
AL,Macon,USC00015439,1992,775,1160,1356,1663,2043,2456,2752,2546,2402,1752,1268,955,4600,4480,645,6020
AL,Macon,USC00015439,1993,1063,907,1198,1572,2141,2658,2875,2740,2475,1834,1207,834,5400,5300,442.867924528,4890
AL,Macon,USC00015439,1994,633,1167,1451,1879,2146,2648,2609,2583,2307,1867,1569,1123,5250,5240,571.603053435,6240
AL,Macon,USC00015439,1995,905,1016,1558,1756,2371,2502,2874,2851,2406,1897,1113,812,5800,4860,273.580246914,2770
AL,Macon,USC00015439,1996,766,1003,1240,1596,2313,2515,2720,2638,2302,1775,1298,1023,4660,4640,785.172413793,7590
AL,Macon,USC00015439,1998,985,1059,1292,1720,2404,2842,2891,2743,2598,2001,1564,1229,5600,5600,544.285714286,6350
AL,Macon,USC00015439,1999,1035,1195,1210,1982,2127,2546,2756,2855,2343,1835,1434,901,5600,5600,625.714285714,7300
AL,Macon,USC00015439,2000,931,1226,1586,1635,2438,2644,2886,2769,2356,1851,1285,501,5700,4500,309.333333333,2900
AL,Macon,USC00015439,2001,617,1235,1195,1844,2237,2537,2708,2647,2305,1696,1593,1130,5600,5500,785.454545455,9000
AL,Macon,USC00015439,2002,906,881,1415,2018,2246,2606,2770,2744,2566,2092,1153,801,6000,5900,496.271186441,6100
AL,Macon,USC00015439,2003,561,1014,1538,1784,2294,2512,2656,2693,2343,1809,1543,756,5550,5400,764.444444444,8600
AL,Macon,USC00015439,2004,766,824,1590,1664,2378,2560,2734,2552,2365,2112,1495,806,5800,5800,763.034482759,9220
AL,Macon,USC00015439,2005,1025,1195,1225,1660,2047,2558,2775,2724,2569,1849,1423,722,5000,4900,724.897959184,7400
AL,Macon,USC00015439,2007,951,745,1590,1624,2245,2704,2722,3003,2463,2049,1294,1189,3500,3400,600,4250
AL,Macon,USC00015439,2011,583,1073,1551,1927,2110,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3300,3280,775.609756098,5300
AL,Madison,USW00003856,1972,789,739,1198,1704,1971,2353,2516,2511,2392,1551,869,871,64800,62000,571.35483871,73800
AL,Madison,USW00003856,1973,499,650,1498,1531,1946,2516,2688,2600,2544,1999,1352,688,63500,61000,440.655737705,56000
AL,Madison,USW00003856,1974,1002,754,1481,1605,2116,2193,2620,2621,2070,1593,1139,717,77500,77300,439.016817594,70700
AL,Madison,USW00003856,1975,819,811,947,1604,2145,2474,2552,2616,2065,1753,1197,622,59600,58400,427.397260274,52000
AL,Madison,USW00003856,1976,290,1089,1350,1553,1784,2349,2559,2521,2099,1340,657,498,69500,67000,292.298507463,40800
AL,Madison,USW00003856,1977,-129,629,1348,1810,2249,2564,2871,2731,2365,1513,1205,581,59700,59300,301.112984823,37200
AL,Madison,USW00003856,1978,-30,176,952,1691,2023,2572,2732,2642,2429,1550,1478,795,46800,45300,430.198675497,40600
AL,Madison,USW00003856,1979,124,505,1197,1617,1990,2392,2596,2581,2222,1664,1008,592,38700,38100,468.661417323,37200
AL,Madison,USW00003856,1980,527,361,923,1578,2120,2500,2844,2784,2474,1497,1048,533,37900,37100,327.331536388,25300
AL,Madison,USW00003856,1981,225,768,1013,1920,1920,2598,2695,2529,2082,1558,1171,506,39800,39700,495.717884131,41000
AL,Madison,USW00003856,1982,436,753,1363,1435,2228,2407,2673,2556,2196,1700,1144,999,23000,22900,737.816593886,35200
AL,Madison,USW00003856,1983,434,679,1054,1326,1958,2370,2738,2848,2254,1726,1051,311,18300,18100,326.187845304,12300
AL,Madison,USW00003856,1984,236,784,1024,1502,1964,2530,2561,2508,2162,2067,953,1148,32200,32000,595.5,39700
AL,Madison,USW00003856,1985,37,523,1315,1738,2088,2530,2600,2554,2205,1879,1495,275,29600,29600,851.351351351,52500
AL,Madison,USW00003856,1986,434,882,1238,1691,2177,2613,2831,2564,2473,1731,1322,625,31500,31400,533.503184713,34900
AL,Madison,USW00003856,1987,454,805,1255,1522,2363,2569,2739,2826,2294,1368,1248,900,31100,30900,571.029126214,36760
AL,Madison,USW00003856,1988,315,571,1143,1633,2042,2577,2714,2787,2337,1377,1230,688,36500,36500,537.863013699,40900
AL,Madison,USW00003856,1989,860,680,1304,1579,1975,2418,2634,2618,2240,1650,1104,156,31700,31600,754.936708861,49700
AL,Madison,USW00003856,1990,879,1161,1290,1594,2018,2557,2701,2797,2507,1711,1345,877,34700,34600,595.144508671,42900
AL,Madison,USW00003856,1991,662,913,1278,1850,2288,2533,2773,2700,2387,1761,927,872,35300,34800,725.517241379,52600
AL,Madison,USW00003856,1992,597,939,1140,1626,1992,2358,2671,2414,2262,1627,1049,672,34500,34200,843.50877193,60100
AL,Madison,USW00003856,1993,750,595,985,1449,2085,2572,2916,2754,2224,1605,1037,608,35750,35100,670.222222222,49010
AL,Madison,USW00003856,1994,253,846,1218,1848,1976,2612,2593,2482,2153,1753,1348,880,35620,35500,957.16056338,70790
AL,Madison,USW00003856,1995,577,659,1313,1694,2119,2358,2675,2803,2273,1673,823,520,42440,41560,471.106833494,40790
AL,Madison,USW00003856,1996,431,616,905,1492,2318,2534,2617,2554,2150,1709,985,847,34300,34200,870.596491228,62030
AL,Madison,USW00003856,1997,540,934,1445,1425,1897,2303,2730,2535,2339,1629,873,531,37570,8760,477.808219178,8720
AL,Madison,USW00003856,1998,774,824,1110,1599,2320,2747,2769,2689,2619,1918,1267,900,29900,29900,711.170568562,44300
AL,Madison,USW00003856,1999,841,982,964,1920,2118,2511,2749,2756,2375,1738,1293,752,44400,44400,556.756756757,51500
AL,Madison,USW00003856,2000,590,1035,1364,1525,2343,2570,2743,2769,2333,1871,1043,207,46000,46000,757.565217391,72600
AL,Madison,USW00003856,2001,346,912,924,1819,2136,2404,2655,2577,2177,1543,1424,875,55000,54900,856.830601093,98000
AL,Madison,USW00003856,2002,732,667,1194,1894,2080,2616,2733,2702,2552,1876,956,612,54000,53900,624.26716141,70100
AL,Madison,USW00003856,2003,245,675,1284,1765,2137,2390,2584,2687,2273,1725,1388,564,49700,49500,843.636363636,87000
AL,Madison,USW00003856,2004,525,652,1393,1638,2332,2510,2556,2399,2312,1943,1362,618,48200,48200,1080.49792531,108500
AL,Madison,USW00003856,2005,844,934,1097,1655,2038,2541,2726,2813,2484,1737,1204,438,55600,55600,854.676258993,99000
AL,Madison,USW00003856,2006,895,581,1211,1948,2130,2573,2818,2850,2215,1537,1087,825,54500,54500,615.633027523,69900
AL,Madison,USW00003856,2007,644,529,1584,1525,2276,2701,2619,3015,2508,1927,1119,999,36800,36500,519.452054795,39500
AL,Madison,USW00003856,2008,460,803,1194,1665,2085,2644,2738,2631,2371,1676,959,783,26000,26000,952.615384615,51600
AL,Madison,USW00003856,2009,521,812,1310,1616,2124,2673,2527,2573,2344,1600,1195,583,19300,18800,760.85106383,29800
AL,Madison,USW00003856,2010,273,344,1008,1818,2293,2778,2874,2926,2450,1713,1177,343,29100,29100,631.75257732,38300
AL,Madison,USW00003856,2011,295,857,1227,1803,2030,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33300,33300,808.648648649,56100
AL,Marengo,USC00012245,1998,840,977,1257,1656,2356,2774,2786,2721,2582,1970,1438,1040,3600,3600,653.333333333,4900
AL,Marengo,USC00012245,1999,948,1149,1224,2055,2151,2507,2743,2793,2329,1697,1240,762,3900,3900,553.846153846,4500
AL,Marengo,USC00012245,2000,786,1104,1482,1632,2339,2506,2806,2773,2385,1822,1168,349,4200,4100,480,4100
AL,Marengo,USC00012245,2001,494,1099,1023,1871,2157,2398,2623,2617,2297,1553,1440,995,4100,4100,819.512195122,7000
AL,Marion,USC00013620,1972,740,743,1243,1770,2148,2452,2669,2763,2642,1713,999,774,5620,5500,347.345454545,3980
AL,Marion,USC00013620,1973,525,640,1551,1595,2056,2633,2817,2698,2603,2065,1432,779,3850,3800,404.210526316,3200
AL,Marion,USC00013620,1974,1090,847,1651,1790,2298,2356,2716,2668,2143,1656,1185,786,3850,3800,391.578947368,3100
AL,Marion,USC00013620,1975,862,989,1139,1695,2361,2582,2712,2683,2143,1820,1234,760,1700,1600,312,1040
AL,Marion,USC00013620,1976,405,1168,1477,1754,1899,2480,2639,2543,2232,1443,737,561,2070,1880,316.595744681,1240
AL,Marion,USC00013620,1977,-37,791,1479,1945,2316,2668,2820,2728,2457,1562,1313,722,1270,1210,281.652892562,710
AL,Marion,USC00013620,1978,85,294,1124,1863,2121,2620,2769,2662,2468,1655,1525,783,790,700,329.142857143,480
AL,Marion,USC00013620,1979,217,555,1327,1762,2094,2498,2695,2643,2302,1744,1158,814,230,230,375.652173913,180
AL,Marion,USC00013620,1980,751,539,1043,1657,2153,2579,2971,2892,2573,1551,1153,679,350,340,282.352941176,200
AL,Marion,USC00013620,1981,437,761,1101,1995,1975,2612,2746,2608,2252,1667,1342,580,450,450,394.666666667,370
